,Age,Gender,GotPowers,SuperSerum,GotMutation
84563,45,Male,1,0,0
84564,37,Male,1,0,0
84565,46,Male,1,1,0
84566,40,Male,1,0,0
84567,18,Female,1,0,0
84568,44,Male,1,0,0
84569,15,Male,1,1,0
84570,18,Male,1,1,0
84571,15,Female,1,1,0
84572,24,Male,1,0,0
84573,20,Male,1,0,0
84574,12,Male,1,0,0
84575,44,Male,1,0,0
84576,30,Male,1,1,0
84577,26,Male,1,1,0
84578,25,Male,1,1,0
84579,5,Female,1,0,0
84580,11,Female,1,1,0
84581,28,Male,1,0,0
84582,9,Female,1,0,0
84583,35,Male,1,1,0
84584,35,Male,1,0,0
84585,29,Female,1,1,0
84586,15,Male,1,1,0
84587,49,Male,1,1,0
84588,1,Male,1,1,0
84589,38,Female,1,0,0
84590,44,Male,1,1,0
84591,29,Male,1,0,0
84592,46,Male,1,1,0
84593,40,Female,1,0,0
84594,33,Female,1,1,0
84595,15,Male,1,0,0
84596,32,Male,1,1,0
84597,8,Male,1,1,0
84598,46,Female,1,1,0
84599,41,Male,1,1,0
84600,22,Male,1,0,0
84601,3,Female,1,0,0
84602,46,Female,1,1,0
84603,24,Male,1,1,0
84604,15,Male,1,0,0
84605,48,Male,1,1,0
84606,6,Female,1,0,0
84607,46,Male,1,1,0
84608,4,Male,1,0,0
84609,37,Male,1,1,0
84610,36,Male,1,0,0
84611,11,Female,1,0,0
84612,9,Male,1,0,0
84613,45,Male,1,1,0
84614,21,Male,1,1,0
84615,7,Male,0,0,0
84616,19,Female,1,1,0
84617,1,Male,0,0,0
84618,45,Male,1,1,0
84619,13,Male,1,0,0
84620,34,Female,1,0,0
84621,8,Female,1,1,0
84622,5,Male,1,0,0
84623,8,Male,1,1,0
84624,44,Male,1,0,0
84625,21,Female,1,0,0
84626,32,Male,1,0,0
84627,27,Male,1,0,0
84628,3,Female,1,1,0
84629,36,Male,1,1,0
84630,11,Male,1,0,0
84631,33,Male,1,0,0
84632,32,Male,1,0,0
84633,15,Female,0,1,0
84634,26,Male,1,0,0
84635,38,Male,1,1,0
84636,6,Male,0,0,0
84637,41,Female,1,1,0
84638,23,Female,1,0,0
84639,32,Male,1,0,0
84640,2,Female,1,0,0
84641,16,Male,1,0,0
84642,17,Male,1,1,0
84643,7,Male,1,1,0
84644,21,Male,1,0,0
84645,27,Male,1,0,0
84646,1,Male,1,1,0
84647,30,Male,1,1,0
84648,10,Female,1,1,0
84649,39,Female,1,1,0
84650,35,Male,1,0,0
84651,19,Female,1,1,0
84652,6,Male,1,0,0
84653,36,Male,1,0,0
84654,29,Female,1,1,0
84655,29,Male,1,0,0
84656,3,Male,1,1,0
84657,11,Female,1,0,0
84658,30,Female,1,1,0
84659,22,Female,1,0,0
84660,11,Female,0,1,0
84661,5,Male,1,0,0
84662,33,Female,1,1,0
84663,13,Female,1,1,0
84664,3,Male,1,0,0
84665,30,Male,1,0,0
84666,1,Male,0,0,0
84667,20,Male,1,1,0
84668,1,Male,1,1,0
84669,34,Male,1,0,0
84670,28,Female,1,0,0
84671,4,Male,1,0,0
84672,1,Male,1,1,0
84673,43,Male,1,0,0
84674,16,Male,1,0,0
84675,3,Male,1,1,0
84676,36,Female,0,1,0
84677,23,Male,1,0,0
84678,27,Male,0,1,0
84679,40,Male,1,1,0
84680,42,Female,1,0,0
84681,22,Male,1,0,0
84682,36,Male,1,0,0
84683,38,Male,1,0,0
84684,28,Male,1,0,0
84685,21,Male,1,1,0
84686,24,Female,1,0,0
84687,1,Male,1,0,0
84688,39,Female,1,1,0
84689,17,Female,1,1,0
84690,3,Female,1,0,0
84691,40,Male,1,1,0
84692,38,Female,1,0,0
84693,49,Male,1,1,0
84694,23,Male,1,1,0
84695,33,Male,1,0,0
84696,34,Male,1,0,0
84697,48,Female,0,0,0
84698,27,Male,1,1,0
84699,49,Male,1,0,0
84700,38,Male,1,1,0
84701,15,Male,1,0,0
84702,7,Male,1,1,0
84703,30,Male,1,1,0
84704,31,Female,0,0,0
84705,50,Male,0,1,0
84706,23,Male,1,0,0
84707,17,Male,1,1,0
84708,25,Male,1,0,0
84709,15,Male,1,0,0
84710,26,Male,1,0,0
84711,31,Male,1,1,0
84712,15,Male,1,0,0
84713,46,Female,1,0,0
84714,34,Male,1,1,0
84715,44,Female,1,0,0
84716,50,Male,1,0,0
84717,43,Male,1,1,0
84718,36,Male,1,0,0
84719,3,Male,1,1,0
84720,23,Male,1,0,0
84721,32,Male,1,0,0
84722,7,Male,1,0,0
84723,47,Male,1,0,0
84724,38,Male,1,0,0
84725,17,Male,1,0,0
84726,21,Male,1,0,0
84727,45,Male,1,1,0
84728,15,Male,1,1,0
84729,45,Female,1,0,0
84730,28,Male,1,0,0
84731,47,Female,1,1,0
84732,38,Male,1,1,0
84733,10,Male,1,1,0
84734,9,Male,1,0,0
84735,27,Female,1,0,0
84736,5,Male,0,0,0
84737,24,Female,1,0,0
84738,42,Female,1,1,0
84739,6,Male,0,0,0
84740,25,Male,1,0,0
84741,29,Male,1,0,0
84742,39,Male,1,0,0
84743,36,Male,1,1,0
84744,37,Male,1,1,0
84745,19,Male,1,0,0
84746,45,Male,1,1,0
84747,29,Male,1,1,0
84748,43,Female,1,0,0
84749,27,Female,1,0,0
84750,2,Female,1,1,0
84751,36,Male,1,0,0
84752,11,Female,1,0,0
84753,43,Male,0,1,0
84754,10,Male,1,0,0
84755,17,Female,1,0,0
84756,16,Male,1,1,0
84757,31,Male,1,0,0
84758,39,Male,1,1,0
84759,15,Female,0,1,0
84760,50,Male,1,0,0
84761,31,Male,1,1,0
84762,34,Male,1,0,0
84763,12,Male,1,1,0
84764,1,Male,1,0,0
84765,47,Female,1,1,0
84766,10,Male,0,1,0
84767,11,Female,1,0,0
84768,4,Male,1,0,0
84769,9,Male,1,1,0
84770,36,Female,0,0,0
84771,3,Male,1,1,0
84772,27,Male,1,1,0
84773,23,Female,1,1,0
84774,24,Male,1,0,0
84775,5,Male,1,1,0
84776,24,Female,1,0,0
84777,49,Male,1,1,0
84778,20,Male,0,0,0
84779,47,Female,1,1,0
84780,8,Male,1,1,0
84781,50,Male,0,1,0
84782,32,Female,0,0,0
84783,11,Male,1,0,0
84784,26,Female,1,1,0
84785,35,Male,0,1,0
84786,41,Female,1,1,0
84787,38,Male,1,0,0
84788,35,Male,1,1,0
84789,3,Female,1,0,0
84790,32,Male,1,0,0
84791,15,Male,1,1,0
84792,39,Male,1,0,0
84793,44,Female,1,0,0
84794,18,Male,1,1,0
84795,36,Male,1,1,0
84796,18,Male,1,0,0
84797,35,Male,1,0,0
84798,5,Male,1,0,0
84799,17,Female,1,0,0
84800,14,Male,1,1,0
84801,30,Male,1,1,0
84802,4,Male,1,0,0
84803,26,Female,1,1,0
84804,21,Male,1,1,0
84805,22,Male,1,1,0
84806,39,Male,1,1,0
84807,40,Male,1,1,0
84808,1,Male,1,1,0
84809,45,Male,1,0,0
84810,18,Male,1,0,0
84811,25,Female,1,1,0
84812,10,Male,1,1,0
84813,42,Male,1,0,0
84814,13,Male,1,0,0
84815,39,Male,1,0,0
84816,24,Male,1,0,0
84817,40,Female,0,0,0
84818,48,Male,1,1,0
84819,30,Female,1,0,0
84820,40,Female,0,0,0
84821,35,Male,1,1,0
84822,30,Male,1,1,0
84823,3,Female,1,1,0
84824,12,Male,1,0,0
84825,45,Male,1,1,0
84826,20,Male,1,1,0
84827,26,Male,1,0,0
84828,12,Male,1,0,0
84829,27,Male,1,0,0
84830,29,Male,1,1,0
84831,20,Male,1,1,0
84832,6,Male,1,0,0
84833,41,Male,1,0,0
84834,30,Male,1,0,0
84835,26,Male,1,0,0
84836,44,Male,1,1,0
84837,12,Male,1,1,0
84838,30,Female,1,1,0
84839,49,Male,1,1,0
84840,3,Male,1,0,0
84841,26,Male,1,1,0
84842,2,Male,1,1,0
84843,8,Female,1,1,0
84844,4,Female,1,1,0
84845,43,Male,1,0,0
84846,33,Male,1,0,0
84847,18,Male,1,1,0
84848,25,Male,1,0,0
84849,48,Male,1,1,0
84850,1,Female,1,1,0
84851,32,Male,1,1,0
84852,48,Male,1,1,0
84853,7,Male,1,0,0
84854,28,Female,1,1,0
84855,35,Female,0,1,0
84856,34,Female,1,1,0
84857,31,Male,1,0,0
84858,10,Male,1,1,0
84859,36,Male,1,0,0
84860,29,Female,1,0,0
84861,43,Male,1,0,0
84862,4,Male,1,0,0
84863,2,Male,1,0,0
84864,42,Male,1,1,0
84865,22,Male,1,0,0
84866,1,Male,1,0,0
84867,25,Male,0,0,0
84868,44,Female,1,0,0
84869,48,Male,1,0,0
84870,13,Male,1,0,0
84871,34,Female,1,0,0
84872,43,Female,1,1,0
84873,11,Female,1,0,0
84874,31,Male,1,0,0
84875,21,Female,1,1,1
84876,40,Female,1,1,1
84877,49,Male,1,1,0
84878,43,Male,1,0,0
84879,42,Male,0,0,0
84880,10,Male,0,1,0
84881,18,Female,1,1,0
84882,21,Male,1,0,0
84883,13,Male,1,1,0
84884,41,Male,1,1,0
84885,17,Male,1,0,0
84886,14,Male,1,1,0
84887,50,Female,1,0,0
84888,37,Male,1,0,0
84889,3,Male,1,1,0
84890,42,Male,0,0,0
84891,38,Male,1,0,0
84892,30,Female,1,1,0
84893,4,Male,0,0,0
84894,33,Male,1,0,0
84895,49,Male,1,1,0
84896,25,Female,1,0,0
84897,32,Female,1,0,0
84898,22,Male,1,1,0
84899,26,Male,0,0,0
84900,14,Female,1,1,0
84901,37,Male,1,0,0
84902,45,Male,1,1,0
84903,43,Male,1,1,0
84904,19,Male,1,0,0
84905,2,Male,1,0,0
84906,22,Male,1,0,0
84907,13,Male,1,0,0
84908,44,Male,1,1,0
84909,7,Male,1,1,0
84910,39,Female,1,1,0
84911,37,Male,1,1,0
84912,29,Male,1,1,0
84913,19,Male,1,1,0
84914,50,Male,0,0,0
84915,30,Male,1,1,0
84916,8,Male,1,1,0
84917,34,Male,1,0,0
84918,5,Male,1,0,0
84919,11,Female,1,0,0
84920,50,Male,1,1,0
84921,5,Female,1,1,0
84922,39,Male,1,1,0
84923,33,Male,1,0,0
84924,8,Female,1,0,0
84925,18,Female,1,1,0
84926,47,Female,0,1,0
84927,33,Female,1,1,0
84928,11,Male,1,0,0
84929,23,Male,1,0,0
84930,11,Male,1,0,0
84931,49,Male,1,1,0
84932,47,Male,1,1,0
84933,27,Male,1,1,0
84934,3,Male,1,0,0
84935,24,Male,0,0,0
84936,1,Female,1,0,0
84937,29,Female,1,1,0
84938,12,Male,1,1,0
84939,40,Male,1,1,0
84940,34,Female,1,0,0
84941,7,Male,0,0,0
84942,34,Female,1,0,0
84943,4,Male,1,1,0
84944,39,Female,1,0,0
84945,35,Male,0,0,0
84946,26,Male,1,0,0
84947,9,Male,0,0,0
84948,30,Male,1,1,0
84949,9,Male,1,0,0
84950,42,Male,1,0,0
84951,3,Male,0,1,0
84952,2,Male,1,1,0
84953,31,Male,1,1,0
84954,44,Male,1,0,0
84955,23,Female,1,1,1
84956,10,Male,1,0,0
84957,46,Male,1,1,0
84958,48,Female,1,0,0
84959,44,Male,1,0,0
84960,50,Male,1,0,0
84961,39,Male,1,1,0
84962,28,Male,1,1,0
84963,22,Male,1,0,0
84964,7,Male,1,1,0
84965,44,Male,1,1,0
84966,20,Male,1,1,0
84967,36,Male,1,1,0
84968,31,Male,1,1,0
84969,50,Male,1,1,0
84970,25,Female,0,0,0
84971,27,Female,1,1,0
84972,25,Female,1,0,0
84973,4,Male,1,0,0
84974,28,Male,1,1,0
84975,12,Male,1,0,0
84976,28,Female,1,1,0
84977,50,Female,0,1,0
84978,23,Female,1,1,1
84979,14,Male,1,1,0
84980,47,Male,1,1,0
84981,25,Male,1,0,0
84982,46,Male,1,0,0
84983,42,Male,1,1,0
84984,16,Male,1,0,0
84985,43,Female,0,0,0
84986,47,Male,1,1,0
84987,21,Female,1,1,1
84988,9,Male,1,1,0
84989,9,Male,1,1,0
84990,14,Male,0,1,0
84991,34,Male,1,1,0
84992,29,Male,1,0,0
84993,12,Male,1,1,0
84994,36,Male,1,0,0
84995,19,Male,1,1,0
84996,50,Male,1,1,0
84997,20,Female,1,0,0
84998,40,Male,1,1,0
84999,7,Female,1,1,0
85000,28,Male,1,0,0
85001,11,Male,1,0,0
85002,43,Male,1,1,0
85003,23,Female,1,1,0
85004,31,Male,1,1,0
85005,21,Female,1,1,0
85006,22,Male,1,1,0
85007,45,Female,1,0,0
85008,12,Female,1,0,0
85009,1,Female,1,1,0
85010,36,Male,1,1,0
85011,34,Male,1,1,0
85012,42,Male,1,1,0
85013,30,Male,1,0,0
85014,42,Female,1,0,0
85015,18,Male,1,0,0
85016,1,Male,0,0,0
85017,33,Male,1,1,0
85018,46,Female,0,0,0
85019,22,Male,1,0,0
85020,49,Male,1,1,0
85021,28,Male,0,0,0
85022,4,Male,1,1,0
85023,28,Female,1,1,0
85024,16,Female,1,0,0
85025,48,Female,1,0,0
85026,27,Male,1,1,0
85027,5,Male,1,1,0
85028,5,Male,1,1,0
85029,20,Female,0,1,0
85030,24,Female,1,1,0
85031,32,Male,1,1,0
85032,43,Male,1,1,0
85033,8,Male,0,0,0
85034,12,Male,1,1,0
85035,26,Male,1,1,0
85036,31,Male,1,1,0
85037,37,Male,1,1,0
85038,33,Female,1,1,0
85039,31,Male,1,1,0
85040,41,Female,1,1,0
85041,38,Female,1,0,0
85042,26,Female,0,1,0
85043,27,Male,1,1,0
85044,29,Male,1,0,0
85045,17,Male,1,0,0
85046,4,Male,1,1,0
85047,32,Male,1,0,0
85048,24,Female,1,1,0
85049,50,Male,1,0,0
85050,41,Female,1,0,0
85051,23,Male,1,0,0
85052,17,Male,1,1,0
85053,47,Male,1,0,0
85054,41,Male,1,1,0
85055,13,Female,0,0,0
85056,24,Female,1,1,0
85057,50,Male,1,0,0
85058,50,Male,0,1,0
85059,4,Male,1,1,0
85060,32,Male,1,0,0
85061,20,Female,1,0,0
85062,37,Male,1,1,0
85063,17,Male,1,1,0
85064,16,Male,0,1,0
85065,48,Male,1,0,0
85066,49,Male,1,1,0
85067,23,Male,1,1,0
85068,38,Male,1,0,0
85069,26,Male,1,0,0
85070,18,Male,1,1,0
85071,2,Female,1,0,0
85072,47,Male,1,1,0
85073,42,Female,1,0,0
85074,38,Male,1,1,0
85075,27,Male,1,0,0
85076,3,Male,1,1,0
85077,42,Male,1,1,0
85078,48,Female,1,0,0
85079,27,Female,1,0,0
85080,33,Female,0,1,0
85081,9,Male,1,1,0
85082,34,Male,1,1,0
85083,6,Male,1,0,0
85084,22,Male,1,0,0
85085,45,Male,1,0,0
85086,7,Female,0,0,0
85087,6,Male,1,1,0
85088,4,Male,1,0,0
85089,28,Male,1,0,0
85090,31,Female,1,0,0
85091,16,Male,1,0,0
85092,12,Male,1,1,0
85093,22,Male,1,1,0
85094,21,Male,1,1,0
85095,19,Female,1,1,0
85096,28,Male,1,1,0
85097,24,Female,1,1,0
85098,28,Male,1,1,0
85099,21,Female,1,0,0
85100,19,Male,1,1,0
85101,11,Male,1,1,0
85102,20,Female,1,1,0
85103,41,Male,1,0,0
85104,25,Male,1,1,0
85105,3,Male,1,0,0
85106,31,Male,1,0,0
85107,20,Male,1,1,0
85108,12,Female,1,1,0
85109,6,Male,1,1,0
85110,28,Male,1,1,0
85111,29,Male,1,1,0
85112,8,Male,1,0,0
85113,38,Female,1,0,0
85114,25,Female,1,1,0
85115,1,Female,1,0,0
85116,2,Male,1,1,0
85117,40,Male,1,0,0
85118,47,Male,1,0,0
85119,39,Male,1,0,0
85120,47,Male,1,1,0
85121,10,Male,0,1,0
85122,17,Male,0,0,0
85123,15,Male,0,0,0
85124,49,Male,0,0,0
85125,17,Female,1,0,0
85126,45,Female,1,1,0
85127,28,Male,1,1,0
85128,2,Female,1,1,0
85129,44,Female,1,1,0
85130,31,Female,1,1,0
85131,50,Male,0,1,0
85132,50,Male,0,0,0
85133,38,Male,1,1,0
85134,24,Female,0,0,0
85135,29,Male,1,1,0
85136,38,Female,1,1,0
85137,36,Female,1,1,0
85138,17,Female,1,1,0
85139,35,Male,1,0,0
85140,23,Male,1,0,0
85141,40,Male,1,1,0
85142,34,Male,1,0,0
85143,27,Male,1,0,0
85144,37,Female,1,1,0
85145,38,Male,1,0,0
85146,37,Female,1,0,0
85147,29,Male,1,1,0
85148,14,Male,1,1,0
85149,12,Male,1,1,0
85150,42,Male,0,0,0
85151,33,Male,1,1,0
85152,46,Male,1,0,0
85153,47,Male,1,0,0
85154,50,Male,1,1,0
85155,41,Male,1,0,0
85156,20,Male,1,1,0
85157,31,Male,1,0,0
85158,45,Male,1,0,0
85159,31,Male,1,1,0
85160,27,Female,1,0,0
85161,29,Male,1,1,0
85162,3,Male,1,0,0
85163,33,Male,1,0,0
85164,39,Male,1,1,0
85165,40,Female,1,1,0
85166,31,Male,1,1,0
85167,13,Female,1,0,0
85168,38,Male,1,0,0
85169,38,Male,1,0,0
85170,38,Male,1,1,0
85171,46,Male,1,1,0
85172,38,Female,1,1,0
85173,47,Female,1,0,0
85174,32,Male,1,1,0
85175,14,Male,1,0,0
85176,2,Male,0,0,0
85177,37,Male,1,1,0
85178,49,Male,1,1,0
85179,37,Male,1,0,0
85180,20,Female,1,0,0
85181,16,Female,1,0,0
85182,35,Male,1,0,0
85183,30,Female,1,1,0
85184,6,Male,1,1,0
85185,14,Male,1,1,0
85186,29,Male,1,0,0
85187,25,Female,1,1,0
85188,37,Male,1,0,0
85189,16,Male,1,1,0
85190,32,Female,0,0,0
85191,49,Female,1,0,0
85192,10,Male,1,1,0
85193,10,Male,1,1,0
85194,7,Male,1,1,0
85195,10,Male,0,0,0
85196,49,Male,1,0,0
85197,18,Male,1,1,0
85198,32,Male,1,0,0
85199,41,Male,1,1,0
85200,41,Male,1,1,0
85201,33,Male,1,0,0
85202,30,Female,0,0,0
85203,12,Male,1,1,0
85204,12,Male,1,0,0
85205,42,Female,1,0,0
85206,12,Female,1,0,0
85207,34,Male,1,1,0
85208,6,Male,1,0,0
85209,41,Male,1,0,0
85210,21,Male,1,1,0
85211,16,Male,1,0,0
85212,26,Male,1,0,0
85213,32,Male,1,0,0
85214,30,Male,1,0,0
85215,18,Female,0,1,0
85216,19,Male,1,1,0
85217,3,Female,1,0,0
85218,25,Male,1,1,0
85219,2,Male,1,1,0
85220,48,Male,1,1,0
85221,19,Male,1,1,0
85222,38,Male,1,1,0
85223,15,Male,1,0,0
85224,41,Male,1,0,0
85225,35,Male,1,1,0
85226,32,Male,1,0,0
85227,20,Male,1,1,0
85228,19,Male,1,0,0
85229,33,Male,1,0,0
85230,41,Male,1,1,0
85231,30,Male,1,0,0
85232,23,Male,0,1,0
85233,16,Female,1,1,0
85234,34,Female,1,0,0
85235,19,Male,1,0,0
85236,18,Male,1,1,0
85237,37,Male,1,1,0
85238,3,Male,1,0,0
85239,10,Male,1,1,0
85240,8,Male,1,0,0
85241,15,Male,1,1,0
85242,22,Male,1,1,0
85243,33,Male,1,1,0
85244,4,Male,1,0,0
85245,43,Male,1,1,1
85246,12,Male,1,0,0
85247,3,Male,1,0,0
85248,8,Male,1,1,0
85249,31,Male,1,0,0
85250,11,Male,1,1,0
85251,23,Male,1,0,0
85252,47,Male,1,1,0
85253,45,Male,1,1,0
85254,44,Male,1,0,0
85255,47,Female,1,0,0
85256,38,Male,1,1,0
85257,24,Male,1,0,0
85258,1,Male,1,1,0
85259,34,Male,1,1,0
85260,25,Female,1,0,0
85261,18,Female,1,0,0
85262,17,Female,1,0,0
85263,4,Female,1,0,0
85264,9,Male,1,0,0
85265,5,Female,1,0,0
85266,32,Male,1,1,0
85267,26,Male,1,0,0
85268,3,Female,0,0,0
85269,46,Female,1,0,0
85270,21,Male,1,0,0
85271,22,Male,1,1,0
85272,50,Male,1,0,0
85273,34,Male,1,1,0
85274,29,Male,1,1,0
85275,50,Male,1,0,0
85276,34,Female,1,0,0
85277,40,Female,1,1,0
85278,47,Male,0,0,0
85279,50,Female,1,0,0
85280,31,Male,1,0,0
85281,24,Female,1,1,0
85282,8,Male,1,0,0
85283,25,Male,1,0,0
85284,17,Female,0,1,0
85285,49,Female,0,0,0
85286,5,Female,1,1,0
85287,22,Male,1,0,0
85288,24,Male,1,1,0
85289,35,Male,1,1,0
85290,24,Male,1,1,0
85291,36,Male,1,0,0
85292,3,Female,1,1,0
85293,47,Male,1,1,0
85294,15,Male,1,1,0
85295,44,Male,1,1,0
85296,24,Male,0,0,0
85297,11,Male,1,0,0
85298,46,Male,1,1,0
85299,42,Male,1,1,0
85300,22,Male,1,1,0
85301,7,Female,1,0,0
85302,21,Male,1,0,0
85303,43,Female,1,1,0
85304,39,Female,1,0,0
85305,7,Male,1,1,0
85306,44,Female,1,1,0
85307,37,Male,1,0,0
85308,19,Male,1,0,0
85309,38,Male,1,0,0
85310,27,Male,1,1,0
85311,10,Male,1,0,0
85312,41,Male,1,0,0
85313,16,Male,0,1,0
85314,30,Male,1,1,0
85315,25,Female,1,1,0
85316,10,Female,1,0,0
85317,21,Female,1,1,1
85318,34,Male,1,1,0
85319,9,Male,1,1,0
85320,23,Female,1,0,0
85321,45,Male,1,0,0
85322,40,Male,1,1,0
85323,36,Male,1,1,0
85324,14,Male,0,0,0
85325,19,Female,1,1,0
85326,31,Female,1,0,0
85327,34,Female,1,0,0
85328,29,Female,1,1,0
85329,21,Female,1,0,0
85330,41,Female,1,0,0
85331,41,Male,1,0,0
85332,48,Female,1,0,0
85333,7,Female,1,1,0
85334,27,Male,1,0,0
85335,5,Female,1,1,0
85336,5,Female,1,0,0
85337,24,Male,1,0,0
85338,11,Male,1,1,0
85339,20,Male,1,1,0
85340,26,Male,1,1,0
85341,43,Male,1,1,0
85342,14,Female,1,1,0
85343,14,Female,1,0,0
85344,13,Female,1,1,0
85345,18,Female,1,0,0
85346,14,Female,1,1,0
85347,6,Male,1,0,0
85348,1,Female,1,1,0
85349,25,Female,1,1,0
85350,36,Female,1,1,0
85351,23,Female,1,0,0
85352,34,Male,1,1,0
85353,6,Female,1,1,0
85354,25,Male,1,0,0
85355,42,Female,1,0,0
85356,17,Male,1,0,0
85357,26,Female,1,0,0
85358,9,Male,1,0,0
85359,19,Male,1,1,0
85360,44,Female,0,1,0
85361,34,Male,1,0,0
85362,9,Male,1,1,0
85363,1,Male,1,0,0
85364,5,Male,0,0,0
85365,26,Female,1,1,0
85366,46,Male,1,0,0
85367,38,Male,1,1,0
85368,36,Male,1,0,0
85369,11,Male,1,1,0
85370,14,Male,1,1,0
85371,38,Female,1,1,0
85372,33,Male,1,1,0
85373,6,Male,1,1,0
85374,17,Male,1,1,0
85375,5,Female,1,0,0
85376,6,Female,0,1,0
85377,10,Male,1,1,0
85378,33,Male,1,0,0
85379,38,Male,1,0,0
85380,49,Male,1,0,0
85381,24,Male,1,1,0
85382,33,Female,1,0,0
85383,12,Female,1,1,0
85384,47,Male,1,1,0
85385,24,Female,1,1,1
85386,14,Female,1,1,0
85387,19,Male,1,1,0
85388,47,Male,1,0,0
85389,17,Female,1,1,0
85390,2,Male,0,1,0
85391,30,Male,1,0,0
85392,43,Male,1,1,0
85393,1,Male,1,1,0
85394,32,Male,1,1,0
85395,34,Male,1,0,0
85396,42,Male,0,1,0
85397,19,Male,1,1,0
85398,9,Male,1,0,0
85399,10,Male,1,0,0
85400,31,Female,0,1,0
85401,44,Male,1,0,0
85402,13,Male,1,0,0
85403,10,Male,1,1,0
85404,28,Male,1,1,0
85405,49,Female,1,1,0
85406,16,Male,1,1,0
85407,2,Male,1,0,0
85408,1,Male,1,1,0
85409,23,Male,1,1,0
85410,2,Male,1,0,0
85411,29,Female,1,1,0
85412,45,Female,1,1,0
85413,46,Male,1,0,0
85414,8,Male,1,0,0
85415,14,Female,1,1,0
85416,29,Male,1,0,0
85417,18,Male,1,0,0
85418,44,Male,1,1,0
85419,32,Male,1,0,0
85420,14,Male,1,1,0
85421,9,Female,1,1,0
85422,43,Male,1,1,0
85423,23,Male,1,0,0
85424,8,Female,1,1,0
85425,2,Female,1,0,0
85426,31,Male,1,1,0
85427,24,Male,1,1,0
85428,40,Male,1,1,0
85429,15,Female,1,0,0
85430,22,Male,1,0,0
85431,17,Male,0,1,0
85432,38,Male,0,0,0
85433,21,Male,0,0,0
85434,29,Male,1,1,0
85435,19,Male,1,0,0
85436,28,Male,1,1,0
85437,6,Male,1,0,0
85438,4,Female,1,1,0
85439,27,Male,1,0,0
85440,26,Male,1,1,0
85441,39,Male,1,1,0
85442,26,Male,1,0,0
85443,44,Male,1,0,0
85444,47,Male,1,0,0
85445,18,Male,0,0,0
85446,24,Male,1,0,0
85447,32,Male,1,0,0
85448,38,Female,1,1,0
85449,48,Male,1,1,0
85450,24,Male,1,1,0
85451,14,Male,1,0,0
85452,20,Male,1,0,0
85453,43,Male,0,0,0
85454,46,Male,1,1,0
85455,32,Female,1,0,0
85456,29,Male,1,0,0
85457,1,Male,1,1,0
85458,21,Female,1,1,1
85459,28,Female,1,0,0
85460,44,Male,1,0,0
85461,29,Male,0,0,0
85462,41,Male,1,0,0
85463,42,Male,1,0,0
85464,19,Male,1,1,0
85465,4,Male,1,0,0
85466,35,Female,1,1,0
85467,46,Male,1,1,0
85468,4,Male,1,1,0
85469,39,Male,1,0,0
85470,50,Male,1,1,0
85471,41,Female,1,0,0
85472,23,Female,1,0,0
85473,45,Male,1,0,0
85474,50,Male,1,1,0
85475,35,Male,1,1,0
85476,17,Female,1,0,0
85477,36,Female,0,1,0
85478,7,Male,1,0,0
85479,44,Male,1,0,0
85480,44,Male,1,0,0
85481,35,Male,1,1,0
85482,37,Female,1,0,0
85483,33,Male,1,1,0
85484,14,Male,0,1,0
85485,28,Male,1,1,0
85486,47,Male,1,0,0
85487,22,Male,1,0,0
85488,25,Male,1,0,0
85489,18,Male,1,1,0
85490,41,Female,1,0,0
85491,23,Female,1,0,0
85492,36,Male,1,0,0
85493,9,Female,1,0,0
85494,3,Male,1,0,0
85495,23,Male,1,1,0
85496,28,Male,1,0,0
85497,3,Male,1,1,0
85498,39,Male,1,0,0
85499,16,Male,0,1,0
85500,38,Female,1,0,0
85501,21,Female,1,1,1
85502,1,Male,1,1,0
85503,44,Male,1,1,0
85504,41,Male,1,0,0
85505,15,Male,1,1,0
85506,24,Male,1,1,0
85507,11,Male,1,1,0
85508,11,Female,1,1,0
85509,16,Female,1,0,0
85510,9,Male,1,1,0
85511,15,Male,1,1,0
85512,18,Female,0,0,0
85513,28,Female,1,1,0
85514,22,Male,0,0,0
85515,22,Male,1,1,0
85516,47,Male,1,1,0
85517,3,Male,1,0,0
85518,19,Male,1,0,0
85519,32,Male,1,0,0
85520,1,Male,1,0,0
85521,1,Male,1,0,0
85522,4,Male,1,0,0
85523,4,Male,1,0,0
85524,27,Female,1,1,0
85525,43,Male,1,1,0
85526,6,Female,0,0,0
85527,27,Male,1,0,0
85528,14,Female,1,0,0
85529,19,Female,1,1,0
85530,40,Female,1,0,0
85531,19,Male,1,1,0
85532,5,Male,1,1,0
85533,32,Male,0,1,0
85534,50,Male,1,1,0
85535,29,Male,1,0,0
85536,18,Male,1,1,0
85537,30,Female,1,1,0
85538,6,Male,1,0,0
85539,38,Male,1,0,0
85540,41,Male,1,0,0
85541,32,Female,0,0,0
85542,39,Male,1,1,0
85543,19,Male,1,0,0
85544,2,Female,1,0,0
85545,46,Male,1,1,0
85546,32,Male,1,1,0
85547,38,Female,0,0,0
85548,33,Male,1,1,0
85549,42,Female,1,1,0
85550,1,Male,0,1,0
85551,31,Male,1,1,0
85552,15,Male,1,0,0
85553,6,Male,1,1,0
85554,1,Male,1,0,0
85555,48,Male,1,0,0
85556,28,Male,1,1,0
85557,44,Male,1,0,0
85558,9,Female,1,1,0
85559,23,Male,1,0,0
85560,33,Male,0,0,0
