,Date,Location,Type,Suspect_In_Custody,Weapon_Involved
8279,2020-03-21,Suburban,Theft,No,True
8280,2020-03-21,Urban,Murder,No,True
8281,2020-03-21,Rural,Theft,No,True
8282,2020-03-21,Rural,Theft,No,True
8283,2020-03-21,Suburban,Theft,No,True
8284,2020-03-21,Urban,Blackmail,No,False
8285,2020-03-21,Rural,Car theft,No,False
8286,2020-03-21,Urban,Murder,No,True
8287,2020-03-21,Suburban,Car theft,No,False
8288,2020-03-21,Urban,Murder,No,True
8289,2020-03-21,Urban,Murder,No,True
8290,2020-03-21,Suburban,Theft,No,True
8291,2020-03-21,Suburban,Theft,No,True
8292,2020-03-21,Urban,Murder,No,True
8293,2020-03-21,Urban,Murder,No,True
8294,2020-03-21,Rural,Speeding,No,False
8295,2020-03-21,Urban,Murder,No,True
8296,2020-03-21,Rural,Murder,No,True
8297,2020-03-21,Suburban,Car theft,No,False
8298,2020-03-21,Urban,Speeding,No,False
8299,2020-03-21,Suburban,Murder,No,False
8300,2020-03-21,Suburban,Speeding,No,False
8301,2020-03-21,Suburban,Murder,No,True
8302,2020-03-21,Rural,Murder,No,True
8303,2020-03-21,Suburban,Speeding,No,False
8304,2020-03-21,Rural,Murder,No,True
8305,2020-03-21,Urban,Murder,No,True
8306,2020-03-21,Suburban,Speeding,No,False
8307,2020-03-21,Urban,Murder,No,True
8308,2020-03-21,Suburban,Theft,No,True
8309,2020-03-21,Urban,Murder,No,True
8310,2020-03-21,Suburban,Murder,No,True
8311,2020-03-21,Urban,Speeding,No,False
8312,2020-03-21,Urban,Theft,No,True
8313,2020-03-21,Urban,Murder,No,True
8314,2020-03-21,Rural,Jaywalking,No,False
8315,2020-03-21,Suburban,Murder,No,True
8316,2020-03-21,Suburban,Speeding,No,False
8317,2020-03-21,Urban,Theft,No,True
8318,2020-03-21,Suburban,Murder,No,True
8319,2020-03-21,Suburban,Speeding,No,False
8320,2020-03-21,Suburban,Theft,No,True
8321,2020-03-21,Urban,Murder,No,True
8322,2020-03-21,Suburban,Speeding,No,False
8323,2020-03-21,Suburban,Murder,No,True
8324,2020-03-21,Rural,Murder,No,True
8325,2020-03-21,Rural,Murder,No,True
8326,2020-03-21,Rural,Murder,No,True
8327,2020-03-21,Urban,Murder,No,True
8328,2020-03-21,Urban,Theft,No,True
8329,2020-03-21,Urban,Murder,No,True
8330,2020-03-21,Suburban,Murder,No,True
8331,2020-03-21,Urban,Speeding,No,False
8332,2020-03-21,Suburban,Speeding,No,False
8333,2020-03-21,Suburban,Murder,No,True
8334,2020-03-21,Urban,Speeding,No,False
8335,2020-03-21,Suburban,Murder,No,True
8336,2020-03-21,Rural,Murder,No,True
8337,2020-03-21,Suburban,Theft,No,True
8338,2020-03-21,Urban,Speeding,No,False
8339,2020-03-21,Urban,Theft,No,True
8340,2020-03-21,Rural,Theft,No,True
8341,2020-03-21,Urban,Speeding,No,False
8342,2020-03-21,Rural,Murder,No,True
8343,2020-03-21,Suburban,Theft,No,True
8344,2020-03-21,Rural,Theft,No,True
8345,2020-03-21,Suburban,Murder,No,True
8346,2020-03-21,Urban,Jaywalking,No,False
8347,2020-03-21,Suburban,Murder,No,True
8348,2020-03-21,Rural,Murder,No,True
8349,2020-03-21,Suburban,Murder,No,True
8350,2020-03-21,Rural,Murder,No,True
8351,2020-03-21,Suburban,Murder,No,True
8352,2020-03-21,Urban,Murder,No,True
8353,2020-03-21,Suburban,Theft,No,True
8354,2020-03-21,Urban,Murder,No,True
8355,2020-03-21,Rural,Murder,No,True
8356,2020-03-21,Rural,Murder,No,True
8357,2020-03-21,Urban,Murder,No,True
8358,2020-03-21,Suburban,Murder,No,True
8359,2020-03-21,Urban,Theft,No,True
8360,2020-03-21,Suburban,Theft,No,True
8361,2020-03-21,Suburban,Jaywalking,No,False
8362,2020-03-21,Rural,Murder,No,True
8363,2020-03-21,Suburban,Murder,No,True
8364,2020-03-21,Urban,Murder,No,True
8365,2020-03-21,Urban,Speeding,No,False
8366,2020-03-21,Urban,Speeding,No,False
8367,2020-03-21,Rural,Murder,No,True
8368,2020-03-21,Urban,Murder,No,True
8369,2020-03-21,Urban,Murder,No,True
8370,2020-03-21,Urban,Murder,No,True
8371,2020-03-21,Rural,Murder,No,True
8372,2020-03-21,Suburban,Speeding,No,False
8373,2020-03-21,Rural,Murder,No,True
8374,2020-03-21,Suburban,Speeding,No,False
8375,2020-03-21,Urban,Murder,No,True
8376,2020-03-21,Suburban,Murder,No,True
8377,2020-03-21,Rural,Theft,No,True
8378,2020-03-21,Rural,Theft,No,True
8379,2020-03-21,Urban,Murder,No,True
8380,2020-03-21,Urban,Theft,No,True
8381,2020-03-21,Suburban,Theft,No,True
8382,2020-03-21,Rural,Murder,No,True
8383,2020-03-21,Urban,Theft,No,True
8384,2020-03-21,Suburban,Theft,No,True
8385,2020-03-21,Suburban,Murder,No,True
8386,2020-03-21,Suburban,Theft,No,True
8387,2020-03-21,Urban,Speeding,No,False
8388,2020-03-21,Urban,Speeding,No,False
8389,2020-03-21,Urban,Speeding,No,False
8390,2020-03-21,Suburban,Murder,No,True
8391,2020-03-21,Rural,Theft,No,True
8392,2020-03-21,Urban,Theft,No,True
8393,2020-03-21,Urban,Speeding,No,False
8394,2020-03-21,Urban,Murder,No,True
8395,2020-03-21,Urban,Murder,No,True
8396,2020-03-21,Suburban,Murder,No,True
8397,2020-03-21,Urban,Car theft,No,False
8398,2020-03-21,Suburban,Theft,No,True
8399,2020-03-21,Urban,Murder,No,True
8400,2020-03-21,Urban,Speeding,No,False
8401,2020-03-21,Urban,Theft,No,True
8402,2020-03-21,Suburban,Theft,No,True
8403,2020-03-21,Urban,Murder,No,True
8404,2020-03-21,Urban,Theft,No,True
8405,2020-03-21,Urban,Murder,No,True
8406,2020-03-21,Suburban,Speeding,No,False
8407,2020-03-21,Urban,Speeding,No,False
8408,2020-03-21,Urban,Speeding,No,False
8409,2020-03-21,Urban,Murder,No,True
8410,2020-03-21,Urban,Murder,No,True
8411,2020-03-21,Urban,Speeding,No,False
8412,2020-03-21,Rural,Speeding,No,False
8413,2020-03-21,Urban,Murder,No,True
8414,2020-03-21,Suburban,Speeding,No,False
8415,2020-03-21,Rural,Speeding,No,False
8416,2020-03-21,Suburban,Speeding,No,False
8417,2020-03-21,Urban,Speeding,No,False
8418,2020-03-21,Rural,Theft,No,True
8419,2020-03-21,Urban,Speeding,No,False
8420,2020-03-21,Urban,Speeding,No,False
8421,2020-03-21,Suburban,Murder,No,True
8422,2020-03-21,Suburban,Murder,No,True
8423,2020-03-21,Suburban,Murder,No,True
8424,2020-03-21,Urban,Speeding,No,False
8425,2020-03-21,Rural,Theft,No,True
8426,2020-03-21,Urban,Speeding,No,False
8427,2020-03-21,Urban,Speeding,No,False
8428,2020-03-21,Urban,Murder,No,True
8429,2020-03-21,Urban,Car theft,No,False
8430,2020-03-21,Rural,Murder,No,True
8431,2020-03-21,Urban,Car theft,No,False
8432,2020-03-21,Urban,Murder,No,True
8433,2020-03-21,Suburban,Speeding,No,False
8434,2020-03-21,Rural,Speeding,No,False
8435,2020-03-21,Urban,Speeding,No,False
8436,2020-03-21,Suburban,Speeding,No,False
8437,2020-03-21,Rural,Murder,No,True
8438,2020-03-21,Rural,Theft,No,True
8439,2020-03-21,Suburban,Murder,No,True
8440,2020-03-21,Suburban,Speeding,No,False
8441,2020-03-21,Urban,Murder,No,True
8442,2020-03-21,Suburban,Theft,No,True
8443,2020-03-21,Urban,Speeding,No,False
8444,2020-03-21,Urban,Theft,No,True
8445,2020-03-21,Urban,Theft,No,True
8446,2020-03-21,Rural,Murder,No,True
8447,2020-03-21,Urban,Speeding,No,False
8448,2020-03-21,Suburban,Speeding,No,False
8449,2020-03-21,Urban,Speeding,No,False
8450,2020-03-21,Urban,Speeding,No,False
8451,2020-03-21,Suburban,Speeding,No,False
8452,2020-03-21,Suburban,Speeding,No,False
8453,2020-03-21,Urban,Car theft,No,False
8454,2020-03-21,Urban,Murder,No,True
8455,2020-03-21,Urban,Theft,No,True
8456,2020-03-21,Urban,Speeding,No,False
8457,2020-03-21,Rural,Theft,No,True
8458,2020-03-21,Urban,Theft,No,True
8459,2020-03-21,Urban,Theft,No,True
8460,2020-03-21,Suburban,Murder,No,True
8461,2020-03-21,Urban,Theft,No,True
8462,2020-03-21,Urban,Theft,No,True
8463,2020-03-21,Urban,Speeding,No,False
8464,2020-03-21,Urban,Theft,No,True
8465,2020-03-21,Urban,Murder,No,True
8466,2020-03-21,Urban,Murder,No,True
8467,2020-03-21,Urban,Car theft,No,False
8468,2020-03-21,Urban,Murder,No,True
8469,2020-03-21,Urban,Speeding,No,False
8470,2020-03-21,Suburban,Speeding,No,False
8471,2020-03-21,Suburban,Murder,No,True
8472,2020-03-21,Urban,Murder,No,True
8473,2020-03-21,Rural,Murder,No,True
8474,2020-03-21,Urban,Murder,No,True
8475,2020-03-21,Rural,Murder,No,True
8476,2020-03-21,Rural,Theft,No,True
8477,2020-03-21,Rural,Speeding,No,False
8478,2020-03-21,Suburban,Murder,No,True
8479,2020-03-21,Urban,Fraud,No,False
8480,2020-03-21,Urban,Theft,No,True
8481,2020-03-21,Urban,Theft,No,True
8482,2020-03-21,Suburban,Theft,No,True
8483,2020-03-21,Urban,Murder,No,True
8484,2020-03-21,Urban,Fraud,No,False
8485,2020-03-21,Urban,Speeding,No,False
8486,2020-03-21,Suburban,Theft,No,True
8487,2020-03-21,Urban,Car theft,No,False
8488,2020-03-21,Urban,Speeding,No,False
8489,2020-03-21,Suburban,Speeding,No,False
8490,2020-03-21,Rural,Theft,No,True
8491,2020-03-21,Urban,Speeding,No,False
8492,2020-03-21,Suburban,Speeding,No,False
8493,2020-03-21,Urban,Car theft,No,False
8494,2020-03-21,Suburban,Speeding,No,False
8495,2020-03-21,Rural,Murder,No,True
8496,2020-03-21,Suburban,Theft,No,True
8497,2020-03-21,Suburban,Theft,No,True
8498,2020-03-21,Urban,Murder,No,True
8499,2020-03-21,Rural,Speeding,No,False
8500,2020-03-21,Suburban,Speeding,No,False
8501,2020-03-21,Urban,Murder,No,True
8502,2020-03-21,Urban,Murder,No,True
8503,2020-03-21,Urban,Murder,No,True
8504,2020-03-21,Urban,Blackmail,No,False
8505,2020-03-21,Suburban,Murder,No,True
8506,2020-03-21,Rural,Theft,No,True
8507,2020-03-21,Urban,Theft,No,True
8508,2020-03-21,Urban,Murder,No,True
8509,2020-03-21,Suburban,Murder,No,True
8510,2020-03-21,Urban,Speeding,No,False
8511,2020-03-21,Rural,Speeding,No,False
8512,2020-03-21,Suburban,Speeding,No,False
8513,2020-03-21,Rural,Theft,No,True
8514,2020-03-21,Suburban,Speeding,No,False
8515,2020-03-21,Urban,Theft,No,True
8516,2020-03-21,Urban,Speeding,No,False
8517,2020-03-21,Urban,Murder,No,True
8518,2020-03-21,Urban,Speeding,No,False
8519,2020-03-21,Urban,Speeding,No,False
8520,2020-03-21,Urban,Murder,No,True
8521,2020-03-21,Urban,Theft,No,True
8522,2020-03-21,Urban,Murder,No,True
8523,2020-03-21,Suburban,Speeding,No,False
8524,2020-03-21,Urban,Car theft,No,False
8525,2020-03-21,Urban,Speeding,No,False
8526,2020-03-21,Rural,Car theft,No,False
8527,2020-03-21,Suburban,Theft,No,True
8528,2020-03-21,Suburban,Murder,No,True
8529,2020-03-21,Urban,Blackmail,No,False
8530,2020-03-21,Urban,Murder,No,True
8531,2020-03-21,Urban,Speeding,No,False
8532,2020-03-21,Urban,Murder,No,True
8533,2020-03-21,Urban,Theft,No,True
8534,2020-03-21,Urban,Murder,No,True
8535,2020-03-21,Urban,Car theft,No,False
8536,2020-03-21,Urban,Speeding,No,False
8537,2020-03-21,Urban,Theft,No,True
8538,2020-03-21,Suburban,Speeding,No,False
8539,2020-03-21,Urban,Theft,No,True
8540,2020-03-21,Urban,Murder,No,True
8541,2020-03-21,Urban,Murder,No,True
8542,2020-03-21,Rural,Theft,No,True
8543,2020-03-21,Rural,Car theft,No,False
8544,2020-03-21,Suburban,Murder,No,True
8545,2020-03-21,Rural,Murder,No,True
8546,2020-03-21,Urban,Murder,No,True
8547,2020-03-21,Urban,Theft,No,True
8548,2020-03-21,Urban,Murder,No,True
8549,2020-03-21,Urban,Speeding,No,False
8550,2020-03-21,Rural,Speeding,No,False
8551,2020-03-21,Suburban,Speeding,No,False
8552,2020-03-21,Suburban,Murder,No,True
8553,2020-03-21,Urban,Speeding,No,False
8554,2020-03-21,Urban,Murder,No,True
8555,2020-03-21,Rural,Speeding,No,False
8556,2020-03-21,Urban,Speeding,No,False
8557,2020-03-21,Rural,Speeding,No,False
8558,2020-03-21,Suburban,Murder,No,True
8559,2020-03-21,Urban,Car theft,No,False
8560,2020-03-21,Urban,Theft,No,True
8561,2020-03-21,Suburban,Murder,No,True
8562,2020-03-21,Suburban,Speeding,No,False
8563,2020-03-21,Urban,Speeding,No,False
8564,2020-03-21,Urban,Murder,No,True
8565,2020-03-21,Rural,Theft,No,True
8566,2020-03-21,Rural,Speeding,No,False
8567,2020-03-21,Urban,Speeding,No,False
8568,2020-03-21,Suburban,Murder,No,True
8569,2020-03-21,Urban,Murder,No,True
8570,2020-03-21,Urban,Murder,No,True
8571,2020-03-21,Urban,Murder,No,True
8572,2020-03-21,Urban,Murder,No,True
8573,2020-03-21,Suburban,Murder,No,True
8574,2020-03-21,Rural,Murder,No,True
8575,2020-03-21,Urban,Speeding,No,False
8576,2020-03-21,Suburban,Speeding,No,False
8577,2020-03-21,Urban,Speeding,No,False
8578,2020-03-21,Rural,Murder,No,True
8579,2020-03-21,Rural,Theft,No,True
8580,2020-03-21,Suburban,Speeding,No,False
8581,2020-03-21,Rural,Speeding,No,False
8582,2020-03-21,Urban,Theft,No,True
8583,2020-03-21,Urban,Murder,No,True
8584,2020-03-21,Suburban,Speeding,No,False
8585,2020-03-21,Suburban,Theft,No,True
8586,2020-03-21,Urban,Jaywalking,No,False
8587,2020-03-21,Rural,Murder,No,True
8588,2020-03-21,Suburban,Speeding,No,False
8589,2020-03-21,Suburban,Speeding,No,False
8590,2020-03-21,Urban,Murder,No,True
8591,2020-03-21,Urban,Speeding,No,False
8592,2020-03-21,Urban,Murder,No,True
8593,2020-03-21,Rural,Murder,No,True
8594,2020-03-21,Suburban,Speeding,No,False
8595,2020-03-21,Urban,Murder,No,True
8596,2020-03-21,Urban,Speeding,No,False
8597,2020-03-21,Urban,Murder,No,True
8598,2020-03-21,Rural,Murder,No,True
8599,2020-03-21,Urban,Theft,No,True
8600,2020-03-21,Urban,Speeding,No,False
8601,2020-03-21,Rural,Murder,No,True
8602,2020-03-21,Rural,Blackmail,No,False
8603,2020-03-21,Urban,Theft,No,True
8604,2020-03-21,Rural,Murder,No,True
8605,2020-03-21,Rural,Fraud,No,False
8606,2020-03-21,Urban,Theft,No,True
8607,2020-03-21,Urban,Murder,No,True
8608,2020-03-21,Suburban,Theft,No,True
8609,2020-03-21,Urban,Car theft,No,False
8610,2020-03-21,Rural,Murder,No,True
8611,2020-03-21,Urban,Murder,No,True
8612,2020-03-21,Urban,Theft,No,True
8613,2020-03-21,Suburban,Speeding,No,False
8614,2020-03-21,Urban,Theft,No,True
8615,2020-03-21,Urban,Speeding,No,False
8616,2020-03-21,Urban,Murder,No,True
8617,2020-03-21,Urban,Theft,No,True
8618,2020-03-21,Urban,Speeding,No,False
8619,2020-03-21,Urban,Murder,No,True
8620,2020-03-21,Urban,Speeding,No,False
8621,2020-03-21,Rural,Murder,No,True
8622,2020-03-21,Suburban,Speeding,No,False
8623,2020-03-21,Rural,Murder,No,True
8624,2020-03-21,Suburban,Theft,No,True
8625,2020-03-21,Rural,Theft,No,True
8626,2020-03-21,Rural,Murder,No,True
8627,2020-03-21,Urban,Speeding,No,False
8628,2020-03-21,Urban,Jaywalking,No,False
8629,2020-03-21,Urban,Theft,No,True
8630,2020-03-21,Urban,Car theft,No,False
8631,2020-03-21,Urban,Car theft,No,False
8632,2020-03-21,Urban,Speeding,No,False
8633,2020-03-21,Urban,Speeding,No,False
8634,2020-03-21,Urban,Murder,No,True
8635,2020-03-21,Urban,Theft,No,True
8636,2020-03-21,Urban,Murder,No,True
8637,2020-03-21,Suburban,Speeding,No,False
8638,2020-03-21,Suburban,Theft,No,True
8639,2020-03-21,Suburban,Car theft,No,False
8640,2020-03-21,Urban,Theft,No,True
8641,2020-03-21,Urban,Speeding,No,False
8642,2020-03-21,Rural,Speeding,No,False
8643,2020-03-21,Urban,Speeding,No,False
8644,2020-03-21,Suburban,Theft,No,True
8645,2020-03-21,Urban,Murder,No,True
8646,2020-03-21,Urban,Murder,No,True
8647,2020-03-21,Urban,Theft,No,True
8648,2020-03-21,Rural,Murder,No,True
8649,2020-03-21,Urban,Murder,No,True
8650,2020-03-21,Rural,Speeding,No,False
8651,2020-03-21,Suburban,Murder,No,True
8652,2020-03-21,Urban,Murder,No,True
8653,2020-03-21,Suburban,Speeding,No,False
8654,2020-03-21,Urban,Speeding,No,False
8655,2020-03-21,Suburban,Speeding,No,False
8656,2020-03-21,Urban,Car theft,No,False
8657,2020-03-21,Urban,Murder,No,True
8658,2020-03-21,Suburban,Murder,No,True
8659,2020-03-21,Urban,Murder,No,True
8660,2020-03-21,Suburban,Murder,No,True
8661,2020-03-21,Suburban,Murder,No,True
8662,2020-03-21,Urban,Speeding,No,False
8663,2020-03-21,Suburban,Murder,No,True
8664,2020-03-21,Suburban,Speeding,No,False
8665,2020-03-21,Urban,Murder,No,True
8666,2020-03-21,Rural,Speeding,No,False
8667,2020-03-21,Rural,Murder,No,True
8668,2020-03-21,Urban,Murder,No,True
8669,2020-03-21,Suburban,Murder,No,True
8670,2020-03-21,Suburban,Fraud,No,False
8671,2020-03-21,Rural,Speeding,No,False
8672,2020-03-21,Rural,Murder,No,True
8673,2020-03-21,Urban,Murder,No,True
8674,2020-03-21,Rural,Murder,No,True
8675,2020-03-21,Rural,Speeding,No,False
8676,2020-03-21,Suburban,Speeding,No,False
8677,2020-03-21,Rural,Theft,No,True
8678,2020-03-21,Suburban,Murder,No,True
8679,2020-03-21,Urban,Theft,No,True
8680,2020-03-21,Rural,Speeding,No,False
8681,2020-03-21,Urban,Murder,No,True
8682,2020-03-21,Suburban,Speeding,No,False
8683,2020-03-21,Urban,Theft,No,True
8684,2020-03-21,Rural,Speeding,No,False
8685,2020-03-21,Urban,Murder,No,True
8686,2020-03-21,Urban,Murder,No,True
8687,2020-03-21,Rural,Speeding,No,False
8688,2020-03-21,Urban,Murder,No,True
8689,2020-03-21,Urban,Theft,No,True
8690,2020-03-21,Suburban,Murder,No,True
8691,2020-03-21,Urban,Theft,No,True
8692,2020-03-21,Urban,Murder,No,True
8693,2020-03-21,Urban,Speeding,No,False
8694,2020-03-21,Suburban,Murder,No,True
8695,2020-03-21,Rural,Theft,No,True
8696,2020-03-21,Urban,Speeding,No,False
8697,2020-03-21,Suburban,Car theft,No,False
8698,2020-03-21,Rural,Theft,No,True
8699,2020-03-21,Urban,Murder,No,True
8700,2020-03-21,Urban,Theft,No,True
8701,2020-03-21,Urban,Car theft,No,False
8702,2020-03-21,Rural,Theft,No,True
8703,2020-03-21,Urban,Murder,No,True
8704,2020-03-21,Rural,Murder,No,True
8705,2020-03-21,Urban,Murder,No,True
8706,2020-03-21,Rural,Theft,No,True
8707,2020-03-21,Urban,Speeding,No,False
8708,2020-03-21,Urban,Murder,No,True
8709,2020-03-21,Urban,Murder,No,True
8710,2020-03-21,Rural,Theft,No,True
8711,2020-03-21,Suburban,Theft,No,True
8712,2020-03-21,Rural,Murder,No,True
8713,2020-03-21,Suburban,Murder,No,True
8714,2020-03-21,Suburban,Murder,No,True
8715,2020-03-21,Urban,Speeding,No,False
8716,2020-03-21,Suburban,Theft,No,True
8717,2020-03-21,Urban,Fraud,No,False
8718,2020-03-21,Urban,Murder,No,True
8719,2020-03-21,Suburban,Theft,No,True
8720,2020-03-21,Suburban,Murder,No,True
8721,2020-03-21,Urban,Theft,No,True
8722,2020-03-21,Suburban,Speeding,No,False
8723,2020-03-21,Suburban,Theft,No,True
8724,2020-03-21,Suburban,Murder,No,True
8725,2020-03-21,Urban,Murder,No,True
8726,2020-03-21,Urban,Speeding,No,False
8727,2020-03-21,Urban,Theft,No,True
8728,2020-03-21,Urban,Speeding,No,False
8729,2020-03-21,Urban,Theft,No,True
8730,2020-03-21,Rural,Speeding,No,False
8731,2020-03-21,Rural,Theft,No,True
8732,2020-03-21,Urban,Theft,No,True
8733,2020-03-21,Urban,Murder,No,True
8734,2020-03-21,Suburban,Murder,No,True
8735,2020-03-21,Rural,Speeding,No,False
8736,2020-03-21,Urban,Murder,No,True
8737,2020-03-21,Suburban,Murder,No,True
8738,2020-03-21,Urban,Speeding,No,False
8739,2020-03-21,Urban,Theft,No,True
8740,2020-03-21,Suburban,Speeding,No,False
8741,2020-03-21,Rural,Theft,No,True
8742,2020-03-21,Urban,Theft,No,True
8743,2020-03-21,Suburban,Theft,No,True
8744,2020-03-21,Rural,Murder,No,True
8745,2020-03-21,Suburban,Theft,No,True
8746,2020-03-21,Urban,Murder,No,True
8747,2020-03-21,Suburban,Speeding,No,False
8748,2020-03-21,Rural,Murder,No,True
8749,2020-03-21,Urban,Theft,No,True
8750,2020-03-21,Rural,Murder,No,False
8751,2020-03-21,Rural,Speeding,No,False
8752,2020-03-21,Urban,Murder,No,True
8753,2020-03-21,Urban,Murder,No,True
8754,2020-03-21,Urban,Theft,No,True
8755,2020-03-21,Urban,Speeding,No,False
8756,2020-03-21,Urban,Speeding,No,False
8757,2020-03-21,Urban,Theft,No,True
8758,2020-03-21,Urban,Theft,No,True
8759,2020-03-21,Rural,Theft,No,True
8760,2020-03-21,Urban,Speeding,No,False
8761,2020-03-21,Rural,Speeding,No,False
8762,2020-03-21,Urban,Speeding,No,False
8763,2020-03-21,Rural,Murder,No,True
8764,2020-03-21,Rural,Theft,No,True
8765,2020-03-21,Urban,Speeding,No,False
8766,2020-03-21,Suburban,Murder,No,True
8767,2020-03-21,Urban,Theft,No,True
8768,2020-03-21,Urban,Speeding,No,False
8769,2020-03-21,Urban,Speeding,No,False
8770,2020-03-21,Suburban,Jaywalking,No,False
8771,2020-03-21,Suburban,Car theft,No,False
8772,2020-03-21,Urban,Murder,No,True
8773,2020-03-21,Urban,Theft,No,True
8774,2020-03-21,Suburban,Theft,No,True
8775,2020-03-21,Suburban,Speeding,No,False
8776,2020-03-21,Urban,Speeding,No,False
8777,2020-03-21,Suburban,Theft,No,True
8778,2020-03-21,Urban,Murder,No,True
8779,2020-03-21,Urban,Theft,No,True
8780,2020-03-21,Suburban,Theft,No,True
8781,2020-03-21,Urban,Speeding,No,False
8782,2020-03-21,Rural,Theft,No,True
8783,2020-03-21,Rural,Speeding,No,False
8784,2020-03-21,Urban,Speeding,No,False
8785,2020-03-21,Urban,Speeding,No,False
8786,2020-03-21,Urban,Murder,No,True
8787,2020-03-21,Suburban,Theft,No,True
8788,2020-03-21,Rural,Murder,No,True
8789,2020-03-21,Suburban,Speeding,No,False
8790,2020-03-21,Suburban,Speeding,No,False
8791,2020-03-21,Rural,Theft,No,True
8792,2020-03-21,Suburban,Speeding,No,False
8793,2020-03-21,Rural,Speeding,No,False
8794,2020-03-21,Suburban,Murder,No,True
8795,2020-03-21,Urban,Murder,No,True
8796,2020-03-21,Rural,Theft,No,True
8797,2020-03-21,Urban,Car theft,No,False
8798,2020-03-21,Urban,Murder,No,True
8799,2020-03-21,Urban,Murder,No,True
8800,2020-03-21,Urban,Murder,No,True
8801,2020-03-21,Suburban,Car theft,No,False
8802,2020-03-21,Urban,Murder,No,True
8803,2020-03-21,Suburban,Speeding,No,False
8804,2020-03-21,Urban,Theft,No,True
8805,2020-03-21,Urban,Murder,No,True
8806,2020-03-21,Urban,Murder,No,True
8807,2020-03-21,Urban,Murder,No,True
8808,2020-03-21,Urban,Speeding,No,False
8809,2020-03-21,Suburban,Speeding,No,False
8810,2020-03-21,Suburban,Murder,No,True
8811,2020-03-21,Suburban,Speeding,No,False
8812,2020-03-21,Urban,Theft,No,True
8813,2020-03-21,Suburban,Murder,No,True
8814,2020-03-21,Suburban,Theft,No,True
8815,2020-03-21,Urban,Murder,No,True
8816,2020-03-21,Urban,Murder,No,False
8817,2020-03-21,Rural,Theft,No,True
8818,2020-03-21,Suburban,Speeding,No,False
8819,2020-03-21,Urban,Murder,No,True
8820,2020-03-21,Urban,Murder,No,True
8821,2020-03-21,Suburban,Car theft,No,False
8822,2020-03-21,Rural,Murder,No,True
8823,2020-03-21,Urban,Speeding,No,False
8824,2020-03-21,Rural,Speeding,No,False
8825,2020-03-21,Suburban,Theft,No,True
8826,2020-03-21,Rural,Murder,No,True
8827,2020-03-21,Suburban,Murder,No,True
8828,2020-03-21,Suburban,Speeding,No,False
8829,2020-03-21,Rural,Speeding,No,False
8830,2020-03-21,Urban,Theft,No,True
8831,2020-03-21,Urban,Theft,No,True
